+2025-09-04 23:31:07,157 [0.0021719932556152344] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-05 09:57:59,661 [37612.50630569458] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:59,669 [37612.51436972618] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:59,669 [37612.51436972618] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:59,698 [37612.543501377106] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:59,698 [37612.543501377106] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:59,748 [37612.593724012375] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:59,811 [37612.65670347214] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:00,754 [37613.599217414856] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:00,754 [37613.599217414856] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:00,815 [37613.660158634186] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:00,815 [37613.660158634186] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:00,836 [37613.681825876236] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:00,836 [37613.681825876236] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:00,836 [37613.681825876236] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:00,962 [37613.80782365799] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:00,962 [37613.80782365799] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:01,194 [37614.039499759674] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:01,282 [37614.127500772476] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:01,974 [37614.81908988953] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:01,974 [37614.81908988953] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:01,974 [37614.81908988953] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:01,978 [37614.82362866402] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:02,065 [37614.91038250923] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:02,065 [37614.91038250923] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:02,065 [37614.91038250923] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:02,098 [37614.943682193756] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:02,159 [37615.00405216217] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:03,105 [37615.95075035095] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:03,105 [37615.95075035095] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:03,161 [37616.00663256645] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:03,161 [37616.00663256645] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:03,242 [37616.0873067379] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:03,242 [37616.0873067379] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:03,242 [37616.0873067379] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:03,300 [37616.14529156685] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:03,331 [37616.17681121826] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:04,029 [37616.87443113327] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:58:04,029 [37616.87443113327] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:58:04,029 [37616.87443113327] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:04,319 [37617.16439628601] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:04,319 [37617.16439628601] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:04,334 [37617.17965340614] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:04,334 [37617.17965340614] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:04,404 [37617.24976229668] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:58:04,404 [37617.24976229668] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:58:04,420 [37617.26556015015] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:04,420 [37617.26556015015] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:04,420 [37617.26556015015] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:04,452 [37617.29698038101] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:04,515 [37617.36005568504] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:04,847 [37617.69207763672] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:58:04,864 [37617.709429979324] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:04,957 [37617.80220556259] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:05,461 [37618.306767225266] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:05,461 [37618.306767225266] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:05,523 [37618.36868906021] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:05,524 [37618.36974930763] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:05,603 [37618.44837021828] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:05,603 [37618.44837021828] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:05,603 [37618.44837021828] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:05,603 [37618.44837021828] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:05,697 [37618.54274845123] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:06,297 [37619.1420109272] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:06,375 [37619.22084188461] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:06,620 [37619.46511030197] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:06,620 [37619.46511030197] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:06,699 [37619.54417037964] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:06,699 [37619.54417037964] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:06,770 [37619.615110874176] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:06,770 [37619.615110874176] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:06,770 [37619.615110874176] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:06,817 [37619.66284441948] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:06,871 [37619.71845650673] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:07,821 [37620.66696238518] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:07,824 [37620.66951799393] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:07,876 [37620.721769332886] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:07,876 [37620.721769332886] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:07,953 [37620.79814696312] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:07,966 [37620.81121087074] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:07,966 [37620.81121087074] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:07,966 [37620.81121087074] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:08,061 [37620.906192064285] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:08,956 [37621.801122665405] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:08,958 [37621.80313658714] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:09,067 [37621.91217494011] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:09,067 [37621.91217494011] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:09,076 [37621.92175030708] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:09,157 [37622.002155303955] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:09,159 [37622.00417137146] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:09,159 [37622.00417137146] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:09,242 [37622.08782672882] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:09,971 [37622.81637644768] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:58:09,971 [37622.81637644768] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:58:09,973 [37622.81839346886] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:10,081 [37622.92664146423] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:58:10,083 [37622.928654909134] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:58:10,202 [37623.04732131958] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:58:10,245 [37623.090695142746] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:10,245 [37623.090695142746] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:10,341 [37623.18681001663] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:10,341 [37623.18681001663] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:58:10,343 [37623.18836784363] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:58:10,428 [37623.273241996765] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:58:10,473 [37623.318552970886] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:58:10,475 [37623.320566892624] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:58:11,007 [37623.85212755203] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:58:11,013 [37623.85835123062] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
