+2025-09-04 23:31:07,157 [0.0021719932556152344] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-05 09:41:36,624 [36629.46959447861] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:36,905 [36629.75003528595] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:36,911 [36629.75682091713] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:37,069 [36629.91489934921] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:37,444 [36630.28981566429] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:41:37,446 [36630.2911427021] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:41:37,446 [36630.2911427021] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:37,632 [36630.47793626785] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:37,632 [36630.47793626785] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:37,722 [36630.56794476509] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:37,722 [36630.56794476509] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:37,722 [36630.56794476509] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:37,803 [36630.64871764183] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:41:37,803 [36630.64871764183] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:41:37,835 [36630.68089556694] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:38,071 [36630.91688489914] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:38,073 [36630.91890025139] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:38,193 [36631.038195848465] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:38,225 [36631.0709631443] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:41:38,235 [36631.082023620605] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:38,322 [36631.16761183739] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:38,839 [36631.684854507446] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:38,839 [36631.684854507446] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:38,932 [36631.77780008316] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:38,938 [36631.78339076042] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:38,938 [36631.78339076042] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:39,027 [36631.87246155739] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:39,198 [36632.04310441017] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:39,200 [36632.047134399414] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:39,347 [36632.19264793396] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:40,031 [36632.87866950035] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:40,033 [36632.87866950035] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:40,131 [36632.97667145729] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:40,140 [36632.98539972305] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:40,140 [36632.98539972305] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:40,230 [36633.07567572594] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:40,352 [36633.19697070122] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:40,355 [36633.20056128502] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:40,496 [36633.341391563416] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:41,232 [36634.07697367668] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:41,232 [36634.07697367668] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:41,319 [36634.164772987366] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:41,319 [36634.164772987366] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:41,319 [36634.164772987366] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:41,351 [36634.196117162704] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:41,398 [36634.24352455139] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:41,448 [36634.29394388199] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:41,501 [36634.34651851654] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:41,509 [36634.35457158089] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:41,667 [36634.512020111084] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:42,412 [36635.25784945488] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:42,412 [36635.25784945488] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:42,510 [36635.355640649796] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:42,512 [36635.35765004158] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:42,512 [36635.35765004158] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:42,604 [36635.44970655441] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:42,669 [36635.51422405243] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:42,671 [36635.51635670662] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:42,784 [36635.6295876503] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:43,381 [36636.22618436813] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:41:43,381 [36636.22618436813] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:41:43,397 [36636.242064237595] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:43,607 [36636.4522395134] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:43,607 [36636.4522395134] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:43,685 [36636.530618429184] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:43,685 [36636.530618429184] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:43,685 [36636.530618429184] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:43,778 [36636.62329220772] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:43,786 [36636.631692409515] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:43,786 [36636.631692409515] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:43,794 [36636.63921880722] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:41:43,794 [36636.63921880722] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:41:43,894 [36636.73946738243] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:44,229 [36637.074450969696] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:41:44,257 [36637.10227513313] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:44,340 [36637.1854531765] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:44,786 [36637.63141536713] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:44,789 [36637.634697675705] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:44,904 [36637.74923491478] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:44,906 [36637.751235961914] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:44,910 [36637.75526213646] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:44,913 [36637.758013010025] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:44,913 [36637.758013010025] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:45,018 [36637.86320519447] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:45,033 [36637.878957271576] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:46,019 [36638.86478924751] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:46,019 [36638.86478924751] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:46,036 [36638.88182282448] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:46,036 [36638.88182282448] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:46,103 [36638.94799518585] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:46,119 [36638.96490931511] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:46,146 [36638.991815805435] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:46,191 [36639.03611969948] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:46,301 [36639.14633226395] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:46,467 [36639.31280016899] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:46,564 [36639.409272909164] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:47,195 [36640.04088330269] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:47,197 [36640.04290866852] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:47,303 [36640.148648023605] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:47,303 [36640.148648023605] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:47,343 [36640.18821501732] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:47,392 [36640.237345933914] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:47,394 [36640.239364385605] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:47,394 [36640.239364385605] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:47,505 [36640.35031795502] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:48,354 [36641.19942903519] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
