+2025-10-29 16:25:41,527 [0.10568428039550781] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-10-29 16:28:40,692 [179.27082920074463] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:40,694 [179.2728476524353] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:40,700 [179.27916979789734] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:40,900 [179.479168176651] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:41,537 [180.11617732048035] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-29 16:28:41,537 [180.11617732048035] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-29 16:28:41,537 [180.11617732048035] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:41,706 [180.28459477424622] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:41,706 [180.28459477424622] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:41,800 [180.37879347801208] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:41,818 [180.39718413352966] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:41,818 [180.39718413352966] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:41,908 [180.48695540428162] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:41,908 [180.48695540428162] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:41,920 [180.50209712982178] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-29 16:28:41,923 [180.50209712982178] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-29 16:28:41,925 [180.50430846214294] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:42,143 [180.72219061851501] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:42,494 [181.07260823249817] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-29 16:28:42,502 [181.08089137077332] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:42,600 [181.17885851860046] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:42,928 [181.50691938400269] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:42,929 [181.5079309940338] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:43,036 [181.61460375785828] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:43,036 [181.61460375785828] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:43,036 [181.61460375785828] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:43,134 [181.71270275115967] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:43,147 [181.72556900978088] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:43,149 [181.72766184806824] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:43,404 [181.9828851222992] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:44,146 [182.7243447303772] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:44,160 [182.73926186561584] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:44,272 [182.8509497642517] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:44,272 [182.8509497642517] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:44,272 [182.8537528514862] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:44,382 [182.96112823486328] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:44,411 [182.98947858810425] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:44,412 [182.99052572250366] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:44,428 [183.00720238685608] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:44,540 [183.11889028549194] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:44,554 [183.13300251960754] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:45,385 [183.9636034965515] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:45,385 [183.9636034965515] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:45,492 [184.07076740264893] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:45,496 [184.07508993148804] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:45,496 [184.07508993148804] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:45,556 [184.13459753990173] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:45,556 [184.13459753990173] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:45,587 [184.16608667373657] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:45,761 [184.34032106399536] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:46,601 [185.17972493171692] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:46,601 [185.17972493171692] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:46,691 [185.26971459388733] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:46,691 [185.26971459388733] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:46,691 [185.26971459388733] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:46,772 [185.35054302215576] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:46,772 [185.35054302215576] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:46,817 [185.39611291885376] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:47,102 [185.6811830997467] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:47,613 [186.1917290687561] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-29 16:28:47,613 [186.1917290687561] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-29 16:28:47,613 [186.1917290687561] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:47,819 [186.39809608459473] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:47,819 [186.39809608459473] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:47,919 [186.49773120880127] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:47,921 [186.4993977546692] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:47,921 [186.4993977546692] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:48,018 [186.59701108932495] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:48,104 [186.68329858779907] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:48,107 [186.6854372024536] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:48,112 [186.69033360481262] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-29 16:28:48,112 [186.69033360481262] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-29 16:28:48,229 [186.80757975578308] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:48,843 [187.4213523864746] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-29 16:28:48,866 [187.44521045684814] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:48,970 [187.55006408691406] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:49,024 [187.60320734977722] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:49,024 [187.60320734977722] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:49,118 [187.69695377349854] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:49,130 [187.70922589302063] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:49,130 [187.70922589302063] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:49,225 [187.80431056022644] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:49,253 [187.83313083648682] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:49,254 [187.83618927001953] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:49,502 [188.08044862747192] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:49,547 [188.12563037872314] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:49,637 [188.21581268310547] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:50,227 [188.8056182861328] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:50,227 [188.8056182861328] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:50,333 [188.9120934009552] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:50,335 [188.9141047000885] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:50,335 [188.9141047000885] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:50,437 [189.01538276672363] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:50,512 [189.0908579826355] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:50,514 [189.09238529205322] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:50,649 [189.22787404060364] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:51,442 [190.02122926712036] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:51,443 [190.02225303649902] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:51,539 [190.1179347038269] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:51,539 [190.1179347038269] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:51,539 [190.1179347038269] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:28:51,650 [190.2289116382599] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:28:51,658 [190.2365710735321] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:28:51,659 [190.23758625984192] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:28:51,811 [190.38989925384521] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:28:52,657 [191.23601984977722] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:28:52,657 [191.23601984977722] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
