+2025-10-06 20:50:24,967 [0.00402069091796875] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-10-06 20:55:45,147 [320.18404722213745] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:45,255 [320.2920415401459] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:46,150 [321.18747663497925] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:46,150 [321.18747663497925] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:46,262 [321.2996139526367] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:46,262 [321.2996139526367] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:46,381 [321.4185712337494] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:46,391 [321.4288606643677] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:46,391 [321.4288606643677] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:46,391 [321.4288606643677] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:46,521 [321.5586938858032] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:47,396 [322.43310928344727] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:47,396 [322.43364000320435] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:47,523 [322.56093406677246] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:47,523 [322.56093406677246] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:47,611 [322.64822578430176] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:47,629 [322.66600036621094] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:47,629 [322.66600036621094] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:47,629 [322.66600036621094] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:47,777 [322.8148510456085] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:48,403 [323.44026494026184] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-06 20:55:48,403 [323.44026494026184] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-06 20:55:48,406 [323.44380712509155] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:48,612 [323.649783372879] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:48,613 [323.650288105011] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:48,779 [323.8164026737213] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:48,779 [323.8164026737213] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:48,862 [323.89993119239807] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:48,878 [323.91558599472046] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:48,878 [323.91558599472046] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:48,878 [323.91558599472046] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:48,923 [323.9602589607239] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:48,928 [323.96594309806824] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-06 20:55:48,928 [323.96594309806824] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-06 20:55:48,976 [324.0137481689453] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:49,031 [324.0687382221222] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:49,770 [324.80761647224426] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-06 20:55:49,770 [324.80761647224426] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:49,864 [324.9016692638397] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:49,864 [324.9016692638397] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:49,891 [324.92866563796997] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:49,983 [325.0202486515045] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:49,983 [325.0202486515045] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:50,052 [325.089604139328] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:50,108 [325.14592385292053] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:50,108 [325.14592385292053] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:50,108 [325.14592385292053] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:50,220 [325.2573471069336] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:51,053 [326.0907242298126] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:51,053 [326.0907242298126] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:51,223 [326.2600932121277] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:51,223 [326.2600932121277] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:51,349 [326.3863434791565] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:51,376 [326.4135069847107] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:51,376 [326.4135069847107] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:51,376 [326.4135069847107] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:51,486 [326.52371406555176] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:52,353 [327.3903703689575] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:52,353 [327.3903703689575] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:52,493 [327.53000950813293] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:52,493 [327.53000950813293] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:52,538 [327.575825214386] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:52,597 [327.6345958709717] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:52,598 [327.6355881690979] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:52,598 [327.6355881690979] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:52,770 [327.8069739341736] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:53,540 [328.57757115364075] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:53,540 [328.57757115364075] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:53,742 [328.77906823158264] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:53,772 [328.80912923812866] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:53,772 [328.80912923812866] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:53,876 [328.91375613212585] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:53,881 [328.91800332069397] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:53,881 [328.91800332069397] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:53,991 [329.02891063690186] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:54,033 [329.0699806213379] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:54,147 [329.18493390083313] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:54,744 [329.78145599365234] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:54,745 [329.7824676036835] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:54,923 [329.9607136249542] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-06 20:55:54,923 [329.9607136249542] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-06 20:55:54,923 [329.9607136249542] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:54,949 [329.9866509437561] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:54,992 [330.02978706359863] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:54,992 [330.02978706359863] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:55,099 [330.13684129714966] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:55,099 [330.13684129714966] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:55,099 [330.13684129714966] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:55,199 [330.23604345321655] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:55,446 [330.48356461524963] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-06 20:55:55,446 [330.48356461524963] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-06 20:55:55,898 [330.935506105423] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-06 20:55:55,929 [330.96683859825134] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:55,950 [330.9878976345062] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:55,951 [330.988911151886] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:56,046 [331.08361983299255] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:56,165 [331.20275139808655] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:56,202 [331.23968029022217] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:56,202 [331.23968029022217] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:56,330 [331.3675813674927] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:56,330 [331.3675813674927] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:56,330 [331.3675813674927] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:56,446 [331.48356318473816] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:57,167 [332.2044162750244] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:57,167 [332.2044162750244] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
