+2025-09-07 17:46:09,131 [0.008580684661865234] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-07 17:49:29,947 [200.82519340515137] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:29,947 [200.82519340515137] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:30,168 [201.04561185836792] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:30,386 [201.26412177085876] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:30,386 [201.26412177085876] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:30,566 [201.44345259666443] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:30,566 [201.44345259666443] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:30,566 [201.44345259666443] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:30,675 [201.55235505104065] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:31,177 [202.05456233024597] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:31,177 [202.05456233024597] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:31,207 [202.0848457813263] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-07 17:49:31,207 [202.0848457813263] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-07 17:49:31,207 [202.0848457813263] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:31,418 [202.29544281959534] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:31,655 [202.5326178073883] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-07 17:49:31,655 [202.5326178073883] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-07 17:49:31,688 [202.56582880020142] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:31,688 [202.56582880020142] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:31,701 [202.5787341594696] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:31,799 [202.6764714717865] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:31,799 [202.6764714717865] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:31,799 [202.6764714717865] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:31,815 [202.69256281852722] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:31,931 [202.80875968933105] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:31,994 [202.8719141483307] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-07 17:49:32,013 [202.89040756225586] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:32,178 [203.05575394630432] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:32,428 [203.3057873249054] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:32,428 [203.3057873249054] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:32,629 [203.50705742835999] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:32,932 [203.80991339683533] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:32,932 [203.80991339683533] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:33,089 [203.96659183502197] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:33,089 [203.96659183502197] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:33,089 [203.96659183502197] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:33,218 [204.09610891342163] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:33,645 [204.52273559570312] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:33,645 [204.52273559570312] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:33,859 [204.73709511756897] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:34,222 [205.09963250160217] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:34,222 [205.09963250160217] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:34,346 [205.2236578464508] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:34,346 [205.2236578464508] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:34,346 [205.2236578464508] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:34,469 [205.34686827659607] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:34,861 [205.73896193504333] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:34,861 [205.73896193504333] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:35,112 [205.9895884990692] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:35,485 [206.3628444671631] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:35,485 [206.3628444671631] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:35,624 [206.50202918052673] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:35,624 [206.50202918052673] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:35,624 [206.50202918052673] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:35,759 [206.63671255111694] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:36,115 [206.99240922927856] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:36,115 [206.99240922927856] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:36,353 [207.2306845188141] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:36,762 [207.6394166946411] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:36,762 [207.6394166946411] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:36,823 [207.70041251182556] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:36,899 [207.77687978744507] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:36,899 [207.77687978744507] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:36,899 [207.77687978744507] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:36,946 [207.8240818977356] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:37,018 [207.89567875862122] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:37,181 [208.058739900589] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-07 17:49:37,181 [208.058739900589] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-07 17:49:37,181 [208.058739900589] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:37,369 [208.24630284309387] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:37,369 [208.24630284309387] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:37,619 [208.49674320220947] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:37,666 [208.54411840438843] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-07 17:49:37,666 [208.54411840438843] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-07 17:49:38,023 [208.90097284317017] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:38,023 [208.90097284317017] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:38,063 [208.9409019947052] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-07 17:49:38,079 [208.95667719841003] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:38,165 [209.0431296825409] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:38,165 [209.0431296825409] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:38,165 [209.0431296825409] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:38,197 [209.074782371521] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:38,298 [209.17552185058594] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:38,623 [209.50041580200195] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:38,623 [209.50041580200195] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:38,837 [209.71453523635864] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:39,311 [210.1890389919281] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:39,311 [210.1890389919281] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:39,456 [210.33363437652588] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:39,456 [210.33363437652588] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:39,456 [210.33363437652588] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:39,582 [210.46002554893494] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:39,842 [210.71990990638733] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:39,842 [210.71990990638733] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:40,072 [210.9501085281372] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:40,598 [211.4755778312683] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:40,598 [211.4755778312683] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:40,738 [211.61595559120178] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:40,738 [211.61595559120178] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:40,738 [211.61595559120178] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:40,849 [211.7267725467682] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:49:41,080 [211.95746445655823] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:49:41,080 [211.95746445655823] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:49:41,291 [212.16903591156006] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:49:41,865 [212.74253940582275] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:49:41,865 [212.74253940582275] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:49:41,961 [212.83878898620605] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
